dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,annual.inc,credit.policy,purpose,not.fully.paid
0.4926025554808339,0.5,0.2957448027418795,0.2253813398064244,0.37183098591549296,0.07407407407407407,0.0,0.0,0.017765914087184555,0,all_other,0
0.26866173503698726,0.23809523809523808,0.3454007025851797,0.005921952624379005,0.3089201877934272,0.14814814814814814,0.3333333333333333,0.0,0.0268600194804572,0,all_other,0
0.03564223268325488,0.35714285714285715,0.3035932459596734,0.002111125968135112,0.057276995305164315,0.14814814814814814,0.3333333333333333,0.0,0.03520774023217788,0,all_other,0
0.35137861466039005,0.30952380952380953,0.46051677081608755,0.015924729745019184,0.2535211267605634,0.14814814814814814,0.0,0.0,0.045519630775236415,0,all_other,0
0.4539340954942838,0.16666666666666666,0.3515859153462135,0.003044547072194851,0.2779342723004695,0.18518518518518517,0.5,0.2,0.018021256144914916,0,all_other,0
0.10390047074646941,0.2857142857142857,0.06374205371458386,0.00804079281651461,0.9784037558685447,0.0,0.0,0.0,0.018021256144914916,0,all_other,0
0.19569603227975793,0.2857142857142857,0.16327816277640558,0.12620984746407743,0.0,0.0,0.0,0.0,0.023275409932642727,0,all_other,1
0.3120376597175521,0.21428571428571427,0.3969441422604613,0.08575902821348858,0.9295774647887324,0.14814814814814814,0.3333333333333333,0.0,0.04748380016601181,0,all_other,0
0.7279757901815737,0.23809523809523808,0.049884981780231395,0.030358042849942916,0.40281690140845067,0.2962962962962963,0.0,0.0,0.013601874522295377,0,all_other,1
0.32044384667114995,0.47619047619047616,0.2113901457188928,0.1369094761527622,0.6741784037558686,0.14814814814814814,0.0,0.0,0.02293168013150258,0,all_other,0
0.0746469401479489,0.21428571428571427,0.015522688663376947,0.0017717001121133889,0.6469483568075118,0.0,0.0,0.0,0.019121191222954383,0,all_other,1
0.5097511768661735,0.5238095238095238,0.10486465076719852,0.01361046254487107,0.28075117370892017,0.14814814814814814,0.0,0.0,0.045519630775236415,0,all_other,1
0.4646940147948891,0.42857142857142855,0.8230365769094565,0.14632082943336452,0.5089201877934273,0.18518518518518517,0.16666666666666666,0.0,0.032014000587505656,0,all_other,0
0.7175521183591124,0.11904761904761904,0.3265014413709097,0.06493833763615606,0.49859154929577465,0.8888888888888888,0.0,0.0,0.027842104238361812,0,all_other,0
0.37457969065232016,0.11904761904761904,0.06191178437113045,0.038319122018452424,0.752112676056338,0.037037037037037035,0.0,0.0,0.01900334106893414,0,all_other,0
0.5245460659045057,0.38095238095238093,0.3557070042307905,0.002789977680178559,0.10704225352112677,0.4074074074074074,0.16666666666666666,0.0,0.01311083216217845,0,all_other,0
0.17888365837256223,0.30952380952380953,0.7680569079224895,1.0,0.057276995305164315,0.14814814814814814,0.16666666666666666,0.0,0.15796834096700096,0,all_other,1
0.33725622057834564,0.2857142857142857,0.0962740774879849,0.02120125896135688,0.3107981220657277,0.14814814814814814,0.0,0.0,0.010655620107374069,0,all_other,1
0.37289845326160054,0.6904761904761905,0.1959247275268628,0.421124631002952,0.14553990610328638,0.0,0.0,0.0,0.12850579632550344,0,all_other,0
0.015467383994620042,0.5,0.19077038355933465,0.0012728469600814623,0.07699530516431924,0.18518518518518517,0.16666666666666666,0.0,0.013601874522295377,0,all_other,0
0.8241425689307331,0.3333333333333333,0.04301013688459615,0.0,0.0,0.0,0.0,0.0,0.007707401567680416,0,all_other,1
0.020174848688634835,0.40476190476190477,0.18904988261404643,0.008516503296545056,0.09765258215962441,0.2222222222222222,0.0,0.0,0.03766295219833562,0,all_other,0
0.7407531943510425,0.21428571428571427,0.032703835221804166,0.0005014245600320912,0.6103286384976526,0.0,0.0,0.0,0.005254153719945702,0,all_other,0
0.3251513113651648,0.30952380952380953,0.5326179295835084,0.17207605196301287,0.5755868544600938,0.18518518518518517,0.0,0.0,0.11622973661297502,0,all_other,0
0.6849361129791527,0.21428571428571427,0.46394822754888204,0.07188113923660039,0.6281690140845071,0.14814814814814814,0.3333333333333333,0.0,0.03766295219833562,0,all_other,1
0.47478143913920645,0.21428571428571427,0.027551877526540355,0.0017202719521100974,0.07042253521126761,0.037037037037037035,0.0,0.0,0.01311083216217845,0,all_other,0
0.8668459986550102,0.5,0.22341456202034637,0.04588420435493659,0.292018779342723,0.0,0.0,0.0,0.03275252827244351,0,all_other,0
0.7094821788836585,0.11904761904761904,0.3471188172410224,0.14180543698507556,0.8629107981220658,0.1111111111111111,0.0,0.0,0.03412744688783821,0,all_other,1
0.3507061197041022,0.2619047619047619,0.04467575359643949,0.0012188473920780062,0.1107981220657277,0.0,0.0,0.0,0.00476311131094001,0,all_other,0
0.0578345662407532,0.11904761904761904,0.07393858696202951,0.0036951132962364875,0.8995305164319248,0.48148148148148145,0.0,0.0,0.0288241889580457,0,all_other,1
0.8739071956960323,0.3333333333333333,0.4313064353773158,0.012792754800818736,0.6403755868544602,0.0,0.16666666666666666,0.0,0.01409291695048212,0,all_other,0
0.04236718224613316,0.35714285714285715,0.2735835099709539,0.02855548584182755,0.4084507042253521,0.25925925925925924,0.3333333333333333,0.0,0.06908966626187767,0,all_other,0
0.5874243443174176,0.11904761904761904,0.19936095683854826,0.002789977680178559,0.7276995305164319,0.1111111111111111,0.0,0.0,0.01556604418059408,0,all_other,0
0.8863483523873571,0.23809523809523808,0.38835356898124773,0.017084434753093403,0.3370892018779343,0.4444444444444444,0.0,0.0,0.015568008364229611,0,all_other,0
0.01782111634162744,0.6190476190476191,0.19764284218270553,0.0010697057280684612,0.09765258215962441,0.18518518518518517,0.0,0.0,0.009575326811812987,0,all_other,1
0.793544048419637,0.2857142857142857,0.07909531721900318,0.0012342758400789937,0.9014084507042254,0.18518518518518517,0.0,0.0,0.00804327457232768,0,all_other,0
0.5339609952925354,0.35714285714285715,0.2560563541919126,0.06394577414809254,0.5699530516431925,0.18518518518518517,0.0,0.0,0.04748380016601181,0,all_other,1
0.05413584398117015,0.38095238095238093,0.05332121109191684,0.0046439628482972135,0.3258215962441315,0.2222222222222222,0.0,0.0,0.012619789782951184,0,all_other,0
0.9435104236718225,0.40476190476190477,0.18389553864651825,0.010936198224699916,0.15305164319248826,0.18518518518518517,0.0,0.0,0.012619789782951184,0,all_other,0
0.6338264963012779,0.5714285714285714,0.36601807845529233,0.7120511607335712,0.2244131455399061,0.037037037037037035,0.0,0.0,0.059759860723276784,0,all_other,0
0.6503026227303296,0.19047619047619047,0.2268484050425863,0.09855949723830781,0.7258215962441315,0.0,0.0,0.0,0.041984125536392136,0,all_other,1
0.8227975790181574,0.23809523809523808,0.13241175574921016,0.011247338592719829,0.49483568075117373,0.14814814814814814,0.0,0.0,0.00967353529236161,0,all_other,0
0.4361129791526564,0.5476190476190477,0.09799219214382762,0.017997284593151825,0.27417840375586855,0.18518518518518517,0.0,0.0,0.03766295219833562,0,all_other,0
0.3769334229993275,0.23809523809523808,0.10658515171248674,0.028789483969842527,0.29953051643192485,0.18518518518518517,0.0,0.0,0.04011816454795855,0,all_other,1
0.5891055817081372,0.5238095238095238,0.23893486441145897,0.024220091953550085,0.24882629107981222,0.037037037037037035,0.0,0.0,0.0026516289806540884,0,all_other,0
0.19939475453934097,0.11904761904761904,0.13298684692393656,0.04349279491478354,0.5183098591549296,0.1111111111111111,0.0,0.0,0.04846588510336656,0,all_other,0
0.3194351042367182,0.5476190476190477,0.22857129227732007,0.012216759408781872,0.5314553990610329,0.2222222222222222,0.0,0.0,0.03898876679006422,0,all_other,0
0.19166106254203094,0.2619047619047619,0.17015539397866747,0.009290497104594592,0.9690140845070423,0.037037037037037035,0.16666666666666666,0.0,0.009551756802704092,0,all_other,0
0.5373234700739745,0.11904761904761904,0.03614006453348961,0.017236147825103115,0.7492957746478873,0.037037037037037035,0.0,0.0,0.01409291695048212,0,all_other,1
0.5443846671149967,0.19047619047619047,0.28011234566315624,0.041211956018637565,0.6065727699530515,0.18518518518518517,0.0,0.0,0.04502858836586106,0,all_other,0
0.6704774714189644,0.23809523809523808,0.5670351067276339,0.0542078520514693,0.5305164319248826,0.18518518518518517,0.0,0.0,0.0207219893141084,0,all_other,1
0.03227975790181574,0.21428571428571427,0.05326394060338875,0.0004679962560299518,0.1708920187793427,0.07407407407407407,0.0,0.2,0.007571873860962699,0,all_other,0
0.13449899125756556,0.5952380952380952,0.22341456202034637,0.0,0.2075117370892019,0.2222222222222222,0.0,0.0,0.057304648374231146,0,all_other,0
0.33759246805648957,0.30952380952380953,0.030985720565961446,0.004772533248305442,0.24882629107981222,0.0,0.0,0.0,0.015173210214741462,0,all_other,0
0.21385339609952927,0.23809523809523808,0.6220195486371151,0.012034189440770188,0.19061032863849767,0.14814814814814814,0.0,0.0,0.016548128965961178,0,all_other,0
0.35642232683254876,0.23809523809523808,0.14959528859708288,0.011599621488742376,0.596244131455399,0.14814814814814814,0.0,0.0,0.007218323331876564,0,all_other,0
0.03698722259583054,0.7380952380952381,0.32821955602675246,0.0,0.007511737089201879,0.1111111111111111,0.0,0.0,0.02293168013150258,0,all_other,0
0.6926698049764628,0.19047619047619047,0.1804593093348328,0.005569669728356459,0.7821596244131455,0.07407407407407407,0.0,0.0,0.03422565551343733,0,all_other,1
0.547074646940148,0.11904761904761904,0.022225722093427915,0.0,0.7981220657276995,0.0,0.0,0.0,0.010655620107374069,0,all_other,0
0.03396099529253531,0.40476190476190477,0.04301490942912486,0.009725065056622404,0.2187793427230047,0.1111111111111111,0.0,0.0,0.03520774023217788,0,all_other,0
0.1664425016812374,0.30952380952380953,0.18246616272276148,0.005047673904323051,0.5267605633802817,0.14814814814814814,0.16666666666666666,0.0,0.025386892142987737,0,all_other,0
0.6455951580363147,0.2619047619047619,0.058477941348890505,0.013289036544850499,0.7896713615023474,0.14814814814814814,0.0,0.0,0.0020623780967922315,0,all_other,0
0.7135171486213854,0.40476190476190477,0.20107668520494548,0.22550733879843246,0.3154929577464789,0.037037037037037035,0.0,0.0,0.03373461318548455,0,all_other,0
0.0,0.38095238095238093,0.03608279404496152,0.0,0.0,0.037037037037037035,0.0,0.0,0.02194959543556497,0,all_other,1
0.12340282447881641,0.2857142857142857,0.21138775942944732,0.0026948355841724695,0.4685446009389671,0.14814814814814814,0.0,0.0,0.016057086637389556,0,all_other,0
0.08002689979825152,0.35714285714285715,0.08424727489708585,0.011213910288717691,0.39718309859154927,0.18518518518518517,0.16666666666666666,0.0,0.036680867700923415,0,all_other,0
0.7713517148621386,0.21428571428571427,0.017238417046955317,0.00143484566409183,0.20938967136150236,0.14814814814814814,0.0,0.0,0.011225229399483425,0,all_other,0
0.8254875588433087,0.2619047619047619,0.24918389556854167,0.08864671939767339,0.8431924882629108,0.2962962962962963,0.0,0.0,0.04748380016601181,0,all_other,0
0.7491593813046403,0.5476190476190477,0.26121308444888625,0.008241362640527447,0.4422535211267606,0.2962962962962963,0.0,0.0,0.025879898947043904,0,all_other,0
0.04774714189643578,0.23809523809523808,0.0069297291118989805,0.002411980704154367,0.44694835680751177,0.14814814814814814,0.0,0.0,0.01163770489534121,0,all_other,0
0.15265635507733694,0.23809523809523808,0.04301490942912486,0.0160250146570256,0.568075117370892,0.0,0.0,0.0,0.016548128965961178,0,all_other,0
0.1355077336919973,0.3333333333333333,0.1735868507114619,0.005420528064346914,0.21971830985915491,0.18518518518518517,0.16666666666666666,0.0,0.030542837440361213,0,all_other,0
0.10995292535305985,0.38095238095238093,0.02926999218238308,0.006495376608415704,0.30422535211267604,0.07407407407407407,0.0,0.0,0.010262786206429573,0,all_other,0
0.16005379959650304,0.2619047619047619,0.1718735086345102,0.006122522448391841,0.34929577464788736,0.18518518518518517,0.0,0.0,0.008396825100654481,0,all_other,1
0.1809011432414257,0.6666666666666666,0.31281379461269604,0.0,0.22065727699530516,0.14814814814814814,0.0,0.0,0.14569228055524447,0,all_other,0
0.2639542703429724,0.2857142857142857,0.06878662928394684,0.00960420888061467,0.6262910798122066,0.2222222222222222,0.0,0.0,0.04011816454795855,0,all_other,0
0.8564223268325487,0.47619047619047616,0.42615447769923315,0.056547833331619064,0.9652582159624413,0.0,0.0,0.0,0.016057086637389556,0,all_other,1
0.308675184936113,0.16666666666666666,0.4224867801439898,0.0127156125608138,0.6028169014084507,0.07407407407407407,0.3333333333333333,0.2,0.02194959543556497,0,all_other,0
0.8016139878950909,0.19047619047619047,0.26121308444888625,0.16875122141880008,0.9352112676056338,0.1111111111111111,0.0,0.0,0.08431198041581159,0,all_other,1
0.2434431741761937,0.47619047619047616,0.049884981780231395,0.005677668864363371,0.14741784037558686,0.1111111111111111,0.0,0.0,0.014972865014070101,0,all_other,0
0.4989912575655683,0.16666666666666666,0.40553471553967496,0.05626497845160096,0.7746478873239436,0.07407407407407407,0.6666666666666666,0.0,0.057304648374231146,0,all_other,1
0.6704774714189644,0.21428571428571427,0.24403193789045904,0.5835450459253468,0.8892018779342723,0.0,0.0,0.0,0.07694634428318048,0,all_other,0
0.17249495628782785,0.2619047619047619,0.14438128785158114,0.0011699906400748795,0.1708920187793427,0.2222222222222222,0.0,0.2,0.02948709645748022,0,all_other,0
0.05581708137188971,0.16666666666666666,0.12032768266978301,0.005392242576345104,0.1596244131455399,0.14814814814814814,0.16666666666666666,0.0,0.025386892142987737,0,all_other,1
0.6785474108944183,0.6190476190476191,0.4227182483875477,0.5295969060818942,0.30422535211267604,0.037037037037037035,0.0,0.0,0.03520774023217788,0,all_other,0
0.37726967047747145,0.30952380952380953,0.051603096436074115,0.016061014369027904,0.276056338028169,0.2222222222222222,0.0,0.0,0.018019292073512584,0,all_other,0
0.22326832548755884,0.5,0.19076799726988913,0.0025508367361632535,0.7765258215962442,0.18518518518518517,0.0,0.0,0.006629072443485566,0,all_other,1
0.421990585070612,0.14285714285714285,0.11689145335809757,0.0,0.0,0.3333333333333333,0.0,0.0,0.010164577759130287,0,all_other,1
0.07431069266980497,0.40476190476190477,0.03648130119239381,0.0023528383201505817,0.19061032863849767,0.0,0.0,0.0,0.00770936573282044,0,all_other,0
0.11499663752521856,0.14285714285714285,0.1804616956242783,0.0007611367680487128,0.6948356807511737,0.1111111111111111,0.0,0.2,0.03520774023217788,0,all_other,0
0.687626092804304,0.3333333333333333,0.1049243075451721,0.020432407969307675,0.7389671361502348,0.14814814814814814,0.0,0.0,0.010164577759130287,0,all_other,0
0.30295897780766645,0.19047619047619047,0.2887005326529243,0.01041420240066651,0.3248826291079812,0.14814814814814814,0.5,0.0,0.02342272260045491,0,all_other,1
0.5685944855413585,0.11904761904761904,0.30754490966811165,0.010643057712681156,0.492018779342723,0.6666666666666666,0.6666666666666666,0.2,0.01900334106893414,0,all_other,1
0.28581035642232683,0.40476190476190477,0.20623580175136463,0.4444473015644446,0.6492018779342723,0.07407407407407407,0.16666666666666666,0.0,0.06908966626187767,0,all_other,0
0.6506388702084736,0.3333333333333333,0.6065565167345305,0.38525348940065623,0.8140845070422535,0.0,0.0,0.0,0.07449113290933863,0,all_other,0
0.2790854068594486,0.2857142857142857,0.39522841389406416,0.005279100624337863,0.024413145539906103,0.9259259259259259,0.0,0.0,0.12801475429268916,0,all_other,1
0.37726967047747145,0.16666666666666666,0.27151938609449705,0.011144482272713247,0.9248826291079812,0.14814814814814814,0.0,0.0,0.026368977152723582,0,all_other,0
0.01613987895090787,0.40476190476190477,0.024110875670326208,0.0008125649280520042,0.18028169014084505,0.037037037037037035,0.0,0.0,0.010655620107374069,0,all_other,0
0.22494956287827844,0.16666666666666666,0.2337232499554027,0.0330734496981167,0.6253521126760563,0.037037037037037035,0.0,0.0,0.020476468250322583,0,all_other,1
0.4757901815736382,0.2857142857142857,0.2972934922215834,0.11076339960708886,0.663849765258216,0.037037037037037035,0.0,0.0,0.01982829224127772,0,all_other,1
0.028581035642232685,0.19047619047619047,0.020677032630905114,0.003846826368246197,0.6685446009389672,0.037037037037037035,0.0,0.0,0.030297316326689347,0,all_other,0
0.722932078009415,0.11904761904761904,0.09455596283214218,0.010018205568641166,0.3211267605633803,0.1111111111111111,0.0,0.0,0.016057086637389556,0,all_other,1
0.863483523873571,0.35714285714285715,0.3883511826918022,0.16642923999465148,0.6563380281690141,0.0,0.0,0.0,0.03275252827244351,0,all_other,0
0.4129119031607263,0.3333333333333333,0.13579071457236752,0.0009359925120599036,0.26291079812206575,0.18518518518518517,0.0,0.0,0.017235588387132295,0,all_other,0
0.026563550773369204,0.5714285714285714,0.07222047230618679,0.00711765734445553,0.2187793427230047,0.14814814814814814,0.0,0.0,0.02293168013150258,0,all_other,0
0.7283120376597176,0.14285714285714285,0.19076799726988913,0.010221346800654165,0.7615023474178403,0.14814814814814814,0.0,0.0,0.017609369843735925,0,all_other,0
0.7380632145258911,0.2619047619047619,0.2904234198876581,0.27671178630570953,0.8366197183098592,0.2222222222222222,0.0,0.0,0.05435839420460442,0,all_other,1
0.030262273032952255,0.5476190476190477,0.022395147286747838,9.51420960060891e-05,0.014084507042253521,0.1111111111111111,0.0,0.0,0.00820040814216798,0,all_other,0
