dti,fico,inq.last.6mths,cluster
0.0070611970410221,0.2619047619047619,0.2592592592592592,1
0.5171486213853397,0.2857142857142857,0.1481481481481481,0
0.4700739744451917,0.5476190476190477,0.1481481481481481,1
0.4340954942837929,0.238095238095238,0.5555555555555556,0
0.6583725622057834,0.119047619047619,0.0,0
0.6308002689979826,0.5476190476190477,0.1481481481481481,0
0.6765299260255548,0.2142857142857142,0.1851851851851851,0
0.636516476126429,0.238095238095238,0.1851851851851851,0
0.5618695359784802,0.2857142857142857,0.1851851851851851,0
0.1526563550773369,0.1428571428571428,0.074074074074074,1
0.4145931405514459,0.2857142857142857,0.1481481481481481,1
0.4425016812373907,0.1428571428571428,0.1111111111111111,0
0.1324815063887021,0.1666666666666666,0.1111111111111111,1
0.6331540013449899,0.238095238095238,0.1481481481481481,0
0.6112979152656355,0.238095238095238,0.1851851851851851,0
0.6886348352387358,0.1666666666666666,0.2592592592592592,0
0.2444519166106254,0.1428571428571428,0.0,1
0.64862138533961,0.3571428571428571,0.1481481481481481,0
0.7414256893073302,0.1904761904761904,0.1111111111111111,0
0.7652992602555482,0.4761904761904761,0.074074074074074,0
0.433759246805649,0.3809523809523809,0.1481481481481481,1
0.95359784801614,0.2619047619047619,0.037037037037037,0
0.4983187626092805,0.1428571428571428,0.1111111111111111,0
0.5282447881640888,0.119047619047619,0.1111111111111111,0
0.4351042367182246,0.4523809523809524,0.0,1
0.765635507733692,0.4523809523809524,0.1481481481481481,0
0.5420309347679892,0.2142857142857142,0.1851851851851851,0
0.820780094149294,0.3333333333333333,0.1851851851851851,0
0.1459314055144586,0.119047619047619,0.2962962962962963,1
0.1412239408204438,0.3095238095238095,0.2962962962962963,1
0.1418964357767316,0.0238095238095238,0.3703703703703703,1
0.2689979825151311,0.3333333333333333,0.1481481481481481,1
0.8073301950235374,0.1904761904761904,0.1481481481481481,0
0.5561533288500337,0.3571428571428571,0.1851851851851851,0
0.4542703429724277,0.119047619047619,0.2962962962962963,0
0.2632817753866846,0.3333333333333333,0.1481481481481481,1
0.7162071284465367,0.5,0.1481481481481481,0
0.6489576328177539,0.238095238095238,0.1481481481481481,0
0.6301277740416946,0.5,0.1481481481481481,0
0.6143241425689308,0.1666666666666666,0.1111111111111111,0
0.7047747141896437,0.1904761904761904,0.1111111111111111,0
0.343981170141224,0.119047619047619,0.0,1
0.7363819771351715,0.4047619047619047,0.0,0
0.9485541358439812,0.2142857142857142,0.037037037037037,0
0.3009414929388029,0.5476190476190477,0.1481481481481481,1
0.5191661062542031,0.1428571428571428,0.037037037037037,0
0.3651647612642905,0.5,0.1481481481481481,1
0.2683254875588433,0.1428571428571428,0.2222222222222222,1
0.1788836583725622,0.5238095238095238,0.1851851851851851,1
0.2320107599193006,0.1428571428571428,0.0,1
0.3880295897780766,0.1666666666666666,0.1851851851851851,1
0.3093476798924008,0.1428571428571428,0.037037037037037,1
0.2262945527908541,0.119047619047619,0.0,1
0.6002017484868865,0.119047619047619,0.037037037037037,0
0.3960995292535306,0.5714285714285714,0.1481481481481481,1
0.773705447209146,0.238095238095238,0.1481481481481481,0
0.6516476126429052,0.2619047619047619,0.1851851851851851,0
0.5736381977135171,0.3571428571428571,0.1851851851851851,0
0.5884330867518494,0.3095238095238095,0.2222222222222222,0
0.7071284465366511,0.1666666666666666,0.074074074074074,0
0.5221923335574983,0.1428571428571428,0.037037037037037,0
0.6852723604572966,0.4047619047619047,0.1851851851851851,0
0.2858103564223268,0.119047619047619,0.074074074074074,1
0.7982515131136516,0.5238095238095238,0.074074074074074,0
0.5423671822461331,0.4285714285714285,0.0,0
0.6008742434431742,0.2619047619047619,0.0,0
0.2676529926025555,0.1666666666666666,0.1111111111111111,1
0.382985877605918,0.119047619047619,0.074074074074074,1
0.2333557498318763,0.1666666666666666,0.037037037037037,1
0.1906523201075992,0.5714285714285714,0.1481481481481481,1
0.4660390047074647,0.3809523809523809,0.037037037037037,0
0.6980497646267654,0.3333333333333333,0.1481481481481481,0
0.687962340282448,0.238095238095238,0.1481481481481481,0
0.3190988567585743,0.3095238095238095,0.1851851851851851,1
0.425689307330195,0.4523809523809524,0.0,1
0.5682582380632145,0.2619047619047619,0.1851851851851851,0
0.753866845998655,0.3333333333333333,0.1851851851851851,0
0.6852723604572966,0.2619047619047619,0.1481481481481481,0
0.4926025554808339,0.2857142857142857,0.1851851851851851,0
0.6543375924680566,0.1904761904761904,0.0,0
0.3197713517148621,0.3571428571428571,0.1481481481481481,1
0.7067921990585071,0.119047619047619,0.037037037037037,0
0.9515803631472765,0.238095238095238,0.1851851851851851,0
0.7020847343644923,0.3333333333333333,0.1481481481481481,0
0.0087424344317417,0.3333333333333333,0.0,1
0.2824478816408877,0.3571428571428571,0.2592592592592592,1
0.3816408876933423,0.1666666666666666,0.1851851851851851,1
0.5685944855413585,0.1428571428571428,0.3703703703703703,0
0.4401479488903833,0.3333333333333333,0.2962962962962963,0
0.7454606590450572,0.4047619047619047,0.2962962962962963,0
0.8574310692669805,0.1904761904761904,0.0,0
0.5174848688634835,0.5,0.0,0
0.460995292535306,0.1666666666666666,0.074074074074074,0
0.6271015467383995,0.4285714285714285,0.2222222222222222,0
0.0057162071284465,0.4285714285714285,0.3703703703703703,1
0.7505043712172159,0.2619047619047619,0.3333333333333333,0
0.3503698722259583,0.3333333333333333,0.5185185185185185,1
0.3507061197041022,0.4761904761904761,0.1481481481481481,1
0.636852723604573,0.1666666666666666,0.037037037037037,0
0.6694687289845327,0.4047619047619047,0.2592592592592592,0
0.5453934095494284,0.4523809523809524,0.1851851851851851,0
0.5786819098856759,0.3095238095238095,0.1481481481481481,0
0.476462676529926,0.3333333333333333,0.1481481481481481,0
0.7952252858103565,0.1666666666666666,0.0,0
0.2555480833893745,0.3095238095238095,0.1851851851851851,1
0.9314055144586416,0.2619047619047619,0.1851851851851851,0
0.1408876933422999,0.238095238095238,0.1481481481481481,1
0.1294552790854068,0.3333333333333333,0.0,1
0.7067921990585071,0.3571428571428571,0.1481481481481481,0
0.7908540685944856,0.3095238095238095,0.3703703703703703,0
0.3786146603900471,0.1666666666666666,0.074074074074074,1
0.4643577673167451,0.2142857142857142,0.1481481481481481,0
0.480497646267653,0.1666666666666666,0.037037037037037,0
0.7350369872225958,0.1428571428571428,0.1111111111111111,0
0.3251513113651648,0.1428571428571428,0.037037037037037,1
0.5608607935440484,0.1904761904761904,0.0,0
0.7592468056489576,0.1666666666666666,0.1111111111111111,0
0.7505043712172159,0.4761904761904761,0.1851851851851851,0
0.2360457296570275,0.5476190476190477,0.1851851851851851,1
0.8406186953597848,0.2142857142857142,0.1111111111111111,0
0.8833221250840619,0.3809523809523809,0.074074074074074,0
0.1308002689979825,0.1904761904761904,0.1481481481481481,1
0.9660390047074648,0.1428571428571428,0.2222222222222222,0
0.6503026227303296,0.1904761904761904,0.2222222222222222,0
0.0806993947545393,0.119047619047619,0.1111111111111111,1
0.4519166106254203,0.2857142857142857,0.2592592592592592,0
0.1782111634162743,0.0,0.1481481481481481,1
0.5605245460659046,0.5,0.1481481481481481,0
0.5228648285137862,0.2619047619047619,0.037037037037037,0
0.6556825823806322,0.2619047619047619,0.1481481481481481,0
0.4310692669804977,0.3809523809523809,0.1851851851851851,1
0.7276395427034298,0.4523809523809524,0.1481481481481481,0
0.1324815063887021,0.2142857142857142,0.037037037037037,1
0.5279085406859448,0.6666666666666666,0.0,0
0.79724277067922,0.3571428571428571,0.0,0
0.4283792871553463,0.1666666666666666,0.0,0
0.234364492266308,0.3809523809523809,0.0,1
0.34364492266308,0.3333333333333333,0.1481481481481481,1
0.7262945527908542,0.1904761904761904,0.1481481481481481,0
0.8032952252858104,0.3571428571428571,0.0,0
0.5776731674512441,0.2142857142857142,0.1481481481481481,0
0.9818426361802288,0.1666666666666666,0.037037037037037,0
0.7256220578345662,0.238095238095238,0.1481481481481481,0
0.8338937457969066,0.1904761904761904,0.0,0
0.6903160726294554,0.1666666666666666,0.2962962962962963,0
0.3443174176193679,0.3095238095238095,0.3703703703703703,1
0.6711499663752523,0.3095238095238095,0.037037037037037,0
0.2326832548755884,0.3333333333333333,0.0,1
0.7256220578345662,0.1904761904761904,0.1111111111111111,0
0.9263618022864828,0.1428571428571428,0.1111111111111111,0
0.1607262945527908,0.1904761904761904,0.037037037037037,1
0.6580363147276396,0.3333333333333333,0.0,0
0.941156691324815,0.3571428571428571,0.0,0
0.3739071956960322,0.4285714285714285,0.4074074074074074,1
0.183591123066577,0.3809523809523809,0.1481481481481481,1
0.4149293880295898,0.5238095238095238,0.0,1
0.2582380632145259,0.2142857142857142,0.037037037037037,1
0.4401479488903833,0.5714285714285714,0.0,1
0.7726967047747142,0.4761904761904761,0.1481481481481481,0
0.6553463349024882,0.1904761904761904,0.5185185185185185,0
0.6872898453261601,0.2142857142857142,0.1851851851851851,0
0.4498991257565569,0.238095238095238,0.037037037037037,0
0.6698049764626767,0.1666666666666666,0.2222222222222222,0
0.8624747814391392,0.4047619047619047,0.037037037037037,0
0.7481506388702085,0.1428571428571428,0.2222222222222222,0
0.4667114996637526,0.2857142857142857,0.3333333333333333,0
0.5480833893745798,0.1428571428571428,0.1481481481481481,0
0.3140551445864156,0.3571428571428571,0.1481481481481481,1
0.4902488231338265,0.5714285714285714,0.037037037037037,1
0.9603227975790182,0.238095238095238,0.2962962962962963,0
0.0796906523201076,0.4523809523809524,0.0,1
0.3375924680564895,0.1904761904761904,0.1111111111111111,1
0.4125756556825823,0.2142857142857142,0.2592592592592592,0
0.8429724277067923,0.238095238095238,0.1111111111111111,0
0.5245460659045057,0.4047619047619047,0.1481481481481481,0
0.3328850033624748,0.3809523809523809,0.1481481481481481,1
0.3059852051109616,0.238095238095238,0.4444444444444444,1
0.5796906523201075,0.1904761904761904,0.037037037037037,0
0.7434431741761937,0.5,0.1481481481481481,0
0.3607935440484197,0.1666666666666666,0.0,1
0.8540685944855414,0.2857142857142857,0.2962962962962963,0
0.7582380632145259,0.119047619047619,0.074074074074074,0
0.8110289172831204,0.2142857142857142,0.1481481481481481,0
0.4522528581035642,0.119047619047619,0.1111111111111111,0
0.3214525891055817,0.2142857142857142,0.037037037037037,1
0.831876260928043,0.5714285714285714,0.0,0
0.9324142568930732,0.3095238095238095,0.037037037037037,0
0.5295897780766644,0.119047619047619,0.1481481481481481,0
0.4670477471418964,0.1428571428571428,0.1111111111111111,0
0.7451244115669133,0.2142857142857142,0.2222222222222222,0
0.6028917283120376,0.2142857142857142,0.037037037037037,0
0.7649630127774042,0.3809523809523809,0.074074074074074,0
0.9290517821116342,0.3095238095238095,0.3333333333333333,0
0.4085406859448554,0.1904761904761904,0.1111111111111111,1
0.8564223268325487,0.238095238095238,0.2592592592592592,0
0.7854741089441829,0.3571428571428571,0.1851851851851851,0
0.4633490248823134,0.1666666666666666,0.074074074074074,0
0.7004034969737727,0.2142857142857142,0.1481481481481481,0
0.8920645595158038,0.3809523809523809,0.1851851851851851,0
0.7895090786819099,0.2142857142857142,0.1851851851851851,0
0.6634162743779423,0.1904761904761904,0.4814814814814814,0
0.3631472763954271,0.3809523809523809,0.1481481481481481,1
0.5191661062542031,0.5476190476190477,0.0,0
0.7212508406186954,0.3333333333333333,0.1851851851851851,0
0.7646267652992602,0.1428571428571428,0.0,0
0.7007397444519167,0.3333333333333333,0.6296296296296297,0
0.5262273032952254,0.1666666666666666,0.037037037037037,0
0.0252185608607935,0.4047619047619047,0.0,1
0.6381977135171487,0.2857142857142857,0.2592592592592592,0
0.4048419636852723,0.238095238095238,0.1481481481481481,1
0.800941492938803,0.4285714285714285,0.0,0
0.4636852723604573,0.4761904761904761,0.1481481481481481,1
0.3177538668459986,0.5476190476190477,0.0,1
0.2958977807666443,0.2619047619047619,0.0,1
0.4287155346334902,0.4285714285714285,0.037037037037037,1
0.7343644922663081,0.2857142857142857,0.0,0
0.5443846671149967,0.6428571428571429,0.037037037037037,0
0.7199058507061198,0.5238095238095238,0.037037037037037,0
0.3856758574310693,0.4285714285714285,0.074074074074074,1
0.2081371889710827,0.6428571428571429,0.0,1
0.5292535305985205,0.3571428571428571,0.074074074074074,0
0.5245460659045057,0.5238095238095238,0.0,0
0.277404169468729,0.3333333333333333,0.074074074074074,1
0.722595830531271,0.4047619047619047,0.0,0
0.1183591123066577,0.4523809523809524,0.0,1
0.5137861466039004,0.4761904761904761,0.074074074074074,0
0.7289845326160054,0.3333333333333333,0.0,0
0.500336247478144,0.5,0.037037037037037,0
0.0786819098856758,0.3333333333333333,0.037037037037037,1
0.7844653665097512,0.238095238095238,0.0,0
0.1802286482851378,0.5714285714285714,0.0,1
0.2215870880968392,0.4761904761904761,0.1111111111111111,1
0.4926025554808339,0.5238095238095238,0.0,0
0.2017484868863483,0.2619047619047619,0.0,1
0.3510423671822461,0.4523809523809524,0.1111111111111111,1
0.3981170141223941,0.2619047619047619,0.037037037037037,1
0.0561533288500336,0.2857142857142857,0.074074074074074,1
0.3920645595158036,0.4761904761904761,0.1111111111111111,1
0.2747141896435777,0.7619047619047619,0.037037037037037,1
0.4831876260928043,0.6666666666666666,0.0,1
0.5891055817081372,0.3571428571428571,0.0,0
0.4902488231338265,0.4761904761904761,0.037037037037037,0
0.460995292535306,0.5714285714285714,0.0,1
0.6230665770006726,0.3095238095238095,0.0,0
0.6950235373234702,0.4523809523809524,0.1111111111111111,0
0.4263618022864828,0.8333333333333334,0.0,1
0.4895763281775387,0.5238095238095238,0.0,1
0.4196368527236046,0.3571428571428571,0.1111111111111111,1
0.7642905178211163,0.5952380952380952,0.074074074074074,0
0.8295225285810357,0.4523809523809524,0.0,0
0.8386012104909214,0.3333333333333333,0.0,0
0.7885003362474782,0.3571428571428571,0.037037037037037,0
0.4115669132481506,0.5,0.037037037037037,1
0.445191661062542,0.2142857142857142,0.0,0
0.7975790181573639,0.4285714285714285,0.074074074074074,0
0.3658372562205784,0.4761904761904761,0.0,1
0.2915265635507734,0.2142857142857142,0.074074074074074,1
0.4828513786146604,0.5238095238095238,0.0,1
0.7172158708809684,0.6904761904761905,0.0,0
0.3702084734364492,0.5238095238095238,0.0,1
0.2121721587088096,0.5714285714285714,0.074074074074074,1
0.296906523201076,0.5952380952380952,0.037037037037037,1
0.4895763281775387,0.4761904761904761,0.0,0
0.5864156018829859,0.5238095238095238,0.037037037037037,0
0.7800941492938803,0.7380952380952381,0.0,0
0.5699394754539341,0.6190476190476191,0.074074074074074,0
0.3544048419636852,0.3095238095238095,0.074074074074074,1
0.5030262273032953,0.2142857142857142,0.037037037037037,0
0.2942165433759247,0.5476190476190477,0.074074074074074,1
0.0958305312710154,0.6666666666666666,0.1111111111111111,1
0.4404841963685272,0.2619047619047619,0.037037037037037,0
0.3937457969065232,0.3571428571428571,0.0,1
0.2471418964357767,0.5952380952380952,0.0,1
0.3201075991930061,0.4047619047619047,0.0,1
0.5813718897108272,0.4761904761904761,0.074074074074074,0
0.4203093476798924,0.238095238095238,0.037037037037037,1
0.5854068594485542,0.5714285714285714,0.0,0
0.7296570275722932,0.5238095238095238,0.074074074074074,0
0.2054472091459314,0.7619047619047619,0.1111111111111111,1
0.3934095494283793,0.238095238095238,0.1111111111111111,1
0.2104909213180901,0.2857142857142857,0.0,1
0.7542030934767989,0.4761904761904761,0.0,0
0.6032279757901816,0.6904761904761905,0.037037037037037,0
0.2703429724277068,0.5,0.037037037037037,1
0.777404169468729,0.4285714285714285,0.1111111111111111,0
0.1361802286482851,0.7380952380952381,0.074074074074074,1
0.7061197041022192,0.5238095238095238,0.037037037037037,0
0.8258238063214526,0.4761904761904761,0.037037037037037,0
0.4929388029589778,0.2619047619047619,0.0,0
0.6980497646267654,0.238095238095238,0.0,0
0.2861466039004707,0.7857142857142857,0.0,1
0.2807666442501681,0.6666666666666666,0.0,1
0.8234700739744452,0.7142857142857143,0.037037037037037,0
0.3288500336247478,0.2857142857142857,0.0,1
0.5319435104236718,0.238095238095238,0.037037037037037,0
0.3799596503026228,0.3571428571428571,0.0,1
0.0073974445191661,0.8333333333333334,0.037037037037037,1
0.539340954942838,0.3095238095238095,0.0,0
0.496301277740417,0.6190476190476191,0.1851851851851851,1
0.1032279757901815,0.7380952380952381,0.037037037037037,1
0.2649630127774042,0.3333333333333333,0.037037037037037,1
0.2730329522528581,0.5476190476190477,0.074074074074074,1
0.531607262945528,0.2142857142857142,0.0,0
0.5736381977135171,0.2619047619047619,0.1111111111111111,0
0.1308002689979825,0.238095238095238,0.0,1
0.7555480833893746,0.5714285714285714,0.037037037037037,0
0.8308675184936114,0.4047619047619047,0.037037037037037,0
0.6096166778749159,0.4047619047619047,0.037037037037037,0
0.3473436449226631,0.5,0.0,1
0.1869535978480161,0.238095238095238,0.037037037037037,1
0.3170813718897108,0.3333333333333333,0.0,1
0.3648285137861466,0.3095238095238095,0.0,1
0.7676529926025555,0.2857142857142857,0.074074074074074,0
0.2094821788836584,0.3809523809523809,0.0,1
0.5073974445191661,0.3095238095238095,0.1111111111111111,0
0.4512441156691325,0.5952380952380952,0.0,1
0.4606590450571621,0.5,0.0,1
0.7515131136516477,0.2619047619047619,0.037037037037037,0
0.1338264963012777,0.238095238095238,0.0,1
0.7780766644250169,0.4047619047619047,0.037037037037037,0
0.3752521856086079,0.2142857142857142,0.037037037037037,1
0.5289172831203767,0.3095238095238095,0.037037037037037,0
0.2437794216543376,0.238095238095238,0.074074074074074,1
0.496301277740417,0.3571428571428571,0.037037037037037,0
0.265299260255548,0.2857142857142857,0.1111111111111111,1
0.5635507733691998,0.238095238095238,0.0,0
0.5733019502353733,0.4285714285714285,0.0,0
0.8133826496301279,0.4285714285714285,0.1111111111111111,0
0.5383322125084062,0.5476190476190477,0.1111111111111111,0
0.4478816408876934,0.2142857142857142,0.0,0
0.777404169468729,0.3333333333333333,0.0,0
0.2585743106926698,0.4761904761904761,0.0,1
0.6960322797579018,0.3333333333333333,0.1111111111111111,0
0.531607262945528,0.3571428571428571,0.037037037037037,0
0.4549428379287155,0.8095238095238095,0.1111111111111111,1
0.6822461331540014,0.5952380952380952,0.0,0
0.472763954270343,0.4047619047619047,0.074074074074074,0
0.8365837256220578,0.4047619047619047,0.037037037037037,0
0.0642232683254875,0.2142857142857142,0.037037037037037,1
0.2222595830531271,0.3571428571428571,0.0,1
0.7589105581708138,0.3095238095238095,0.0,0
0.2861466039004707,0.4761904761904761,0.0,1
0.4535978480161399,0.3333333333333333,0.074074074074074,0
0.17182246133154,0.3571428571428571,0.037037037037037,1
0.7488231338264963,0.2619047619047619,0.0,0
0.4129119031607263,0.6190476190476191,0.037037037037037,1
0.1671149966375252,0.8333333333333334,0.0,1
0.6792199058507061,0.2142857142857142,0.0,0
0.1852723604572966,0.4523809523809524,0.1111111111111111,1
0.5326160053799597,0.5714285714285714,0.0,0
0.34364492266308,0.2619047619047619,0.037037037037037,1
0.6304640215198386,0.4047619047619047,0.0,0
0.2874915938130464,0.4523809523809524,0.0,1
0.6664425016812374,0.6428571428571429,0.0,0
0.7289845326160054,0.4047619047619047,0.0,0
0.3732347007397444,0.3571428571428571,0.037037037037037,1
0.0235373234700739,0.9285714285714286,0.0,1
0.3083389374579691,0.3809523809523809,0.0,1
0.7498318762609281,0.2857142857142857,0.037037037037037,0
0.6469401479488903,0.2142857142857142,0.0,0
0.5561533288500337,0.2619047619047619,0.037037037037037,0
0.6096166778749159,0.5476190476190477,0.037037037037037,0
0.6170141223940822,0.3809523809523809,0.0,0
0.8019502353732348,0.2142857142857142,0.074074074074074,0
0.5036987222595831,0.5,0.0,0
0.2320107599193006,0.5238095238095238,0.0,1
0.3611297915265636,0.3333333333333333,0.074074074074074,1
0.1008742434431741,0.4761904761904761,0.0,1
0.621385339609953,0.4047619047619047,0.037037037037037,0
0.3016139878950908,0.6666666666666666,0.0,1
0.2104909213180901,0.4047619047619047,0.074074074074074,1
0.1553463349024882,0.3333333333333333,0.0,1
0.4236718224613315,0.6428571428571429,0.037037037037037,1
0.6509751176866173,0.2142857142857142,0.0,0
0.3809683927370545,0.4285714285714285,0.037037037037037,1
0.628782784129119,0.4285714285714285,0.1111111111111111,0
0.3254875588433086,0.4761904761904761,0.0,1
0.2885003362474782,0.3809523809523809,0.037037037037037,1
0.6701412239408204,0.7857142857142857,0.0,0
0.800605245460659,0.3571428571428571,0.0,0
0.4340954942837929,0.3333333333333333,0.1111111111111111,1
0.6647612642905179,0.2857142857142857,0.037037037037037,0
0.6170141223940822,0.5952380952380952,0.037037037037037,0
0.5339609952925354,0.4047619047619047,0.037037037037037,0
0.632817753866846,0.3571428571428571,0.1111111111111111,0
0.7367182246133155,0.3809523809523809,0.0,0
0.5995292535305985,0.3333333333333333,0.037037037037037,0
0.7239408204438468,0.5952380952380952,0.0,0
0.5702757229320781,0.3809523809523809,0.1111111111111111,0
0.2945527908540686,0.3333333333333333,0.037037037037037,1
0.4068594485541358,0.5714285714285714,0.037037037037037,1
0.6153328850033626,0.3095238095238095,0.037037037037037,0
0.5245460659045057,0.6666666666666666,0.074074074074074,0
0.4522528581035642,0.8809523809523809,0.0,1
0.4458641560188299,0.3571428571428571,0.0,1
0.684263618022865,0.238095238095238,0.1111111111111111,0
0.5026899798251513,0.3095238095238095,0.037037037037037,0
0.2592468056489576,0.5,0.0,1
0.3026227303295225,0.5952380952380952,0.1111111111111111,1
0.1923335574983187,0.4285714285714285,0.0,1
0.7101546738399462,0.5,0.037037037037037,0
0.8012777404169469,0.5714285714285714,0.0,0
0.1738399462004035,0.5,0.0,1
0.2094821788836584,0.5952380952380952,0.037037037037037,1
0.3826496301277741,0.5,0.0,1
0.2787491593813046,0.3333333333333333,0.0,1
0.5480833893745798,0.4047619047619047,0.074074074074074,0
0.2834566240753194,0.3809523809523809,0.0,1
0.2145258910558171,0.7380952380952381,0.0,1
0.6893073301950235,0.4047619047619047,0.074074074074074,0
0.6005379959650303,0.3095238095238095,0.0,0
0.4673839946200404,0.5238095238095238,0.0,1
0.4616677874915939,0.6428571428571429,0.0,1
0.3463349024882314,0.2142857142857142,0.037037037037037,1
0.4643577673167451,0.8095238095238095,0.0,1
0.7572293207800942,0.5952380952380952,0.037037037037037,0
0.6587088096839274,0.238095238095238,0.037037037037037,0
0.3470073974445192,0.5714285714285714,0.0,1
0.1065904505716207,0.5952380952380952,0.0,1
0.1654337592468056,0.3095238095238095,0.037037037037037,1
0.2891728312037659,0.2619047619047619,0.074074074074074,1
0.4899125756556826,0.4047619047619047,0.0,0
0.2128446536650975,0.3571428571428571,0.0,1
0.625084061869536,0.4047619047619047,0.074074074074074,0
0.7020847343644923,0.2857142857142857,0.0,0
0.4085406859448554,0.2619047619047619,0.037037037037037,1
0.6499663752521856,0.3333333333333333,0.037037037037037,0
0.5023537323470074,0.3571428571428571,0.0,0
0.4855413584398117,0.5238095238095238,0.0,1
0.2948890383322125,0.5714285714285714,0.037037037037037,1
0.1573638197713517,0.5476190476190477,0.0,1
0.0242098184263618,0.8571428571428571,0.1851851851851851,1
0.660390047074647,0.3571428571428571,0.0,0
0.7262945527908542,0.4047619047619047,0.074074074074074,0
0.4899125756556826,0.3809523809523809,0.074074074074074,0
0.4694014794889038,0.3333333333333333,0.037037037037037,0
0.3090114324142569,0.3809523809523809,0.1111111111111111,1
