dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,pub.rec,annual.inc,credit.policy
0.21721587088096841,0.38095238095238093,0.23028463435427174,0.07503882826080248,0.9192488262910798,0.3333333333333333,0.0,0.11622973661297502,0
0.7340282447881641,0.23809523809523808,0.28870530523181537,0.08561502936547936,0.8516431924882629,0.14814814814814814,0.2,0.031279401151206504,0
0.4011432414256893,0.47619047619047616,0.3917897982929332,0.012396757968793392,0.30422535211267604,0.14814814814814814,0.2,0.006280623844066095,0
0.5595158036314728,0.2619047619047619,0.32821955602675246,0.030481470433950813,0.6751173708920188,0.25925925925925924,0.2,0.01909762118314132,0
0.26361802286482855,0.38095238095238093,0.2182602180528182,0.01722843360110262,0.4225352112676056,0.14814814814814814,0.0,0.036191789394427056,0
0.19569603227975793,0.30952380952380953,0.020674646358640764,0.018709564609197413,0.3295774647887324,0.14814814814814814,0.0,0.008102199660016936,0
0.722932078009415,0.19047619047619047,0.2388203234344028,0.011501907984736123,1.0,0.25925925925925924,0.2,0.01556604418059408,0
0.2363819771351715,0.5714285714285714,0.13750882922821026,0.09576180533412876,0.13896713615023476,0.2222222222222222,0.0,0.039627122045274236,0
0.5484196368527235,0.30952380952380953,0.13750882922821026,0.00762936753648828,0.36619718309859156,0.14814814814814814,0.0,0.016991049241022696,0
0.29051782111634167,0.21428571428571427,0.04650840922933839,0.040206535490573216,0.6892018779342723,0.037037037037037035,0.0,0.03766295219833562,0
0.3459986550100874,0.16666666666666666,0.1718711223450647,0.013037038560834371,0.67981220657277,0.1111111111111111,0.0,0.00942801416609666,0
0.6126429051782112,0.23809523809523808,0.04650363668480969,0.007773366384497496,0.11830985915492957,0.1111111111111111,0.2,0.030297316326689347,0
0.1230665770006725,0.47619047619047616,0.22341217573090086,0.031422605762011044,0.7211267605633802,0.18518518518518517,0.0,0.04748380016601181,0
0.6301277740416946,0.23809523809523808,0.19248849821517736,0.04164395256266521,0.8309859154929577,0.14814814814814814,0.0,0.022440637906329917,0
0.34667114996637527,0.4523809523809524,0.17530735165675013,0.004245394608271705,0.25821596244131456,0.18518518518518517,0.0,0.01409291695048212,0
0.40517821116341635,0.11904761904761904,0.35227554749799606,0.31070322865988503,0.8497652582159625,0.07407407407407407,0.0,0.1088641007046916,0
0.46402151983860124,0.30952380952380953,0.07222047230618679,0.04866903921911482,0.731455399061033,0.18518518518518517,0.0,0.02293168013150258,0
0.7326832548755885,0.5,0.21665664437403165,0.15597132365798216,0.5549295774647888,0.0,0.0,0.02342272260045491,0
0.8453261600537997,0.47619047619047616,0.3316581716278834,0.051266161299281035,0.8507042253521127,0.0,0.0,0.01900334106893414,0
0.8540685944855414,0.42857142857142855,0.3539936621538388,0.030694897297964475,0.4957746478873239,0.0,0.0,0.022881593895622013,0
0.695696032279758,0.40476190476190477,0.17015062139977646,0.1569921726340475,0.38215962441314555,0.14814814814814814,0.0,0.02293168013150258,0
0.5662407531943511,0.38095238095238093,0.19420899916046558,0.03586599878629542,0.36619718309859156,0.14814814814814814,0.0,0.03766295219833562,0
0.5531271015467384,0.30952380952380953,0.1409450585398957,0.029864332513911317,0.6197183098591549,0.2222222222222222,0.0,0.015073037622047316,0
0.765635507733692,0.35714285714285715,0.3172832790073326,0.057062114931651975,0.8009389671361502,0.2222222222222222,0.2,0.020476468250322583,0
0.125084061869536,0.38095238095238093,0.049884981780231395,0.008981928144574844,0.596244131455399,0.0,0.0,0.01311083216217845,0
0.4495628782784129,0.4523809523809524,0.29213676196460975,0.014129886960904312,0.12300469483568074,0.2222222222222222,0.0,0.04993901247145842,0
0.8628110289172831,0.47619047619047616,0.26808792936170267,0.08582588482149285,0.460093896713615,0.07407407407407407,0.0,0.02164318496530617,0
0.07262945527908542,0.21428571428571427,0.18218219656956652,0.008449646688540778,0.7915492957746478,0.2222222222222222,0.0,0.027842104238361812,0
0.5615332885003362,0.21428571428571427,0.23824761854912188,0.000807422112051675,0.11830985915492957,0.14814814814814814,0.0,0.02096751072845705,0
0.6176866173503699,0.19047619047619047,0.11517333870225485,0.04669162646698827,0.523943661971831,0.037037037037037035,0.0,0.036680867700923415,0
0.45729657027572296,0.23809523809523808,0.08596300326348306,0.03533114592226119,0.8431924882629108,0.14814814814814814,0.0,0.020476468250322583,0
0.789172831203766,0.38095238095238093,0.4158457897641768,0.1254641391440297,0.75962441314554,0.0,0.0,0.02293168013150258,0
0.1882985877605918,0.8809523809523809,0.47597503013978115,0.3877323267128149,0.020657276995305167,0.0,0.0,0.07203592035361459,0
0.636516476126429,0.11904761904761904,0.022397533559012188,0.0035999712002303982,0.15868544600938966,0.25925925925925924,0.0,0.008868225805466637,0
0.5706119704102219,0.16666666666666666,0.21482160245168727,0.08007364512512471,0.49389671361502346,0.037037037037037035,0.0,0.04944797011952338,0
0.0578345662407532,0.5,0.20451291451663092,0.17084949034693436,0.8798122065727699,0.14814814814814814,0.0,0.15551509259075727,0
0.0070611970410221925,0.2619047619047619,0.10836053685685755,0.00045771062402929347,0.07981220657276995,0.25925925925925924,0.0,0.026368977152723582,0
0.5171486213853397,0.2857142857142857,0.23200274901011445,0.01274389804881561,0.3755868544600939,0.14814814814814814,0.0,0.02194959543556497,0
0.4700739744451917,0.5476190476190477,0.2045153008060764,0.017071577713092582,0.40938967136150234,0.14814814814814814,0.0,0.03324357084994321,0
0.4340954942837929,0.23809523809523808,0.22341217573090086,0.02685064233771844,0.49014084507042255,0.5555555555555556,0.0,0.013444741074062252,0
0.6583725622057834,0.11904761904761904,0.30588406550079705,0.06522633533217448,0.7239436619718309,0.0,0.0,0.04748380016601181,0
0.6308002689979826,0.5476190476190477,0.46566872849417024,0.20987060674943173,0.3070422535211268,0.14814814814814814,0.0,0.0794015563978803,0
0.6765299260255548,0.21428571428571427,0.08367695630125044,0.0048599611203110375,0.17934272300469484,0.18518518518518517,0.0,0.03177044336224015,0
0.636516476126429,0.23809523809523808,0.0640880629351979,0.045729919874926715,0.48826291079812206,0.18518518518518517,0.0,0.016057086637389556,0
0.5618695359784802,0.2857142857142857,0.28011234566315624,0.02917519516986721,0.6826291079812207,0.18518518518518517,0.0,0.023913765108808323,0
0.15265635507733694,0.14285714285714285,0.1667167783775365,0.010751056848688068,0.9126760563380282,0.07407407407407407,0.0,0.019297966407359472,0
0.4145931405514459,0.2857142857142857,0.3333715137048351,0.067859457124343,0.40375586854460094,0.14814814814814814,0.0,0.04650171571621631,0
0.44250168123739075,0.14285714285714285,0.19936095683854826,0.00553624142435432,0.808450704225352,0.1111111111111111,0.0,0.01311083216217845,0
0.1324815063887021,0.16666666666666666,0.11586058456459195,0.007014801024448947,0.45727699530516436,0.1111111111111111,0.0,0.010655620107374069,0
0.6331540013449899,0.23809523809523808,0.29385487662045245,0.026570358865700503,0.7239436619718309,0.14814814814814814,0.0,0.027356954320236652,0
0.6112979152656355,0.23809523809523808,0.4433356242576604,0.029666334097898647,0.9258215962441314,0.18518518518518517,0.2,0.021715368128211,0
0.6886348352387358,0.16666666666666666,0.4024993796476861,0.027526922641761722,0.4187793427230047,0.25925925925925924,0.2,0.04502858836586106,0
0.24445191661062543,0.14285714285714285,0.2423114369451708,0.016500725137056048,0.6694835680751173,0.0,0.0,0.023346120017908704,0
0.64862138533961,0.35714285714285715,0.07565670161787223,0.005698240128364687,0.107981220657277,0.14814814814814814,0.0,0.01900334106893414,0
0.7414256893073302,0.19047619047619047,0.17696819582406476,0.022173251185419088,0.6666666666666666,0.1111111111111111,0.0,0.01743004119939684,0
0.7652992602555482,0.47619047619047616,0.051603096436074115,0.0009308496960595744,0.07887323943661972,0.07407407407407407,0.0,0.009538272842910015,0
0.433759246805649,0.38095238095238093,0.228566519698429,0.03512543328224803,0.6197183098591549,0.14814814814814814,0.0,0.00820040814216798,0
0.9535978480161399,0.2619047619047619,0.24574766625685623,0.04604106024294663,0.8666666666666666,0.037037037037037035,0.2,0.023913765108808323,0
0.4983187626092805,0.14285714285714285,0.32673052332502206,0.020774405233329563,0.42629107981220654,0.1111111111111111,0.0,0.024895849971499996,0
0.5282447881640888,0.11904761904761904,0.23028702064371726,0.0374859858263991,0.9314553990610329,0.1111111111111111,0.0,0.04011816454795855,0
0.4351042367182246,0.4523809523809524,0.07393858696202951,0.1168499223434784,0.24225352112676057,0.0,0.0,0.01900334106893414,0
0.765635507733692,0.4523809523809524,0.2921415345435008,0.07641196013289037,0.755868544600939,0.14814814814814814,0.0,0.04650367962146146,0
0.5420309347679892,0.21428571428571427,0.1478151308738211,0.010239346656655319,0.4507042253521127,0.18518518518518517,0.0,0.023020067874358487,0
0.820780094149294,0.3333333333333333,0.2577744688477553,0.06560947512419901,0.7727699530516432,0.18518518518518517,0.0,0.03275252827244351,0
0.14593140551445866,0.11904761904761904,0.06878662928394684,0.016315583761044198,0.7267605633802817,0.2962962962962963,0.0,0.011146662596301878,0
0.14122394082044387,0.30952380952380953,0.17536462214527823,0.020393836849305205,0.260093896713615,0.2962962962962963,0.0,0.02096751072845705,0
0.14189643577673167,0.023809523809523808,0.01718353283069158,0.006636804048424755,0.6056338028169014,0.37037037037037035,0.0,0.027842104238361812,0
0.26899798251513113,0.3333333333333333,0.29385487662045245,0.02413780689754482,0.47136150234741786,0.14814814814814814,0.0,0.020258445308892016,0
0.8073301950235374,0.19047619047619047,0.0808086592959549,0.022556390977443608,0.49295774647887325,0.14814814814814814,0.0,0.03502310837134941,0
0.5561533288500337,0.35714285714285715,0.2697487735290173,0.04854304022710675,0.3784037558685446,0.18518518518518517,0.0,0.03618982510013663,0
0.45427034297242774,0.11904761904761904,0.08762384743079771,0.010370488464663711,0.49859154929577465,0.2962962962962963,0.0,0.02096751072845705,0
0.2632817753866846,0.3333333333333333,0.2424856347002006,0.020175267169291217,0.5342723004694836,0.14814814814814814,0.2,0.00967353529236161,0
0.7162071284465367,0.5,0.24231620952406183,0.11685506515947873,0.7511737089201878,0.14814814814814814,0.0,0.03766295219833562,0
0.6489576328177539,0.23809523809523808,0.31441498200203705,0.006544233360418831,0.13521126760563382,0.14814814814814814,0.0,0.004272068911720966,0
0.6301277740416946,0.5,0.12376629827091395,0.08443732450140398,0.6084507042253521,0.14814814814814814,0.0,0.03520774023217788,0
0.6143241425689308,0.16666666666666666,0.1811489414866154,0.024191806465548277,0.8741784037558685,0.1111111111111111,0.0,0.017926976140530536,0
0.7047747141896437,0.19047619047619047,0.3539936621538388,0.06271921253201403,0.9239436619718311,0.1111111111111111,0.0,0.03864503729990878,0
0.343981170141224,0.11904761904761904,0.024110875670326208,0.010550487024675231,0.8798122065727699,0.0,0.0,0.036680867700923415,0
0.7363819771351715,0.40476190476190477,0.14781990345271206,0.018390710017177004,0.9455399061032864,0.0,0.0,0.01409291695048212,0
0.9485541358439813,0.21428571428571427,0.4914404483318111,0.22728932454254652,0.8441314553990611,0.037037037037037035,0.0,0.05239422418623256,0
0.30094149293880296,0.5476190476190477,0.20451768709552193,0.04884389496312601,0.5906103286384976,0.14814814814814814,0.0,0.027351061786770468,0
0.5191661062542031,0.14285714285714285,0.07565670161787223,0.020242123777295496,0.6215962441314554,0.037037037037037035,0.0,0.009182492940745943,0
0.36516476126429054,0.5,0.2423138232346163,0.03167717515402734,0.9258215962441314,0.14814814814814814,0.0,0.018512298695976457,0
0.26832548755884333,0.14285714285714285,0.09793492165529953,0.0004679962560299518,0.5699530516431925,0.2222222222222222,0.0,0.011578779811837902,0
0.17888365837256223,0.5238095238095238,0.12033006895922851,0.0302937576499388,0.3549295774647887,0.18518518518518517,0.0,0.020965546565670765,0
0.23201075991930062,0.14285714285714285,0.14260590270721032,0.013556462976867613,0.7389671361502348,0.0,0.0,0.023913765108808323,0
0.38802958977807667,0.16666666666666666,0.09971269308911584,0.024693231025580367,0.9061032863849765,0.18518518518518517,0.0,0.023913765108808323,0
0.3093476798924008,0.14285714285714285,0.26464692747112617,0.014165886672906617,0.9070422535211267,0.037037037037037035,0.2,0.014583959374617327,0
0.2262945527908541,0.11904761904761904,0.185613653302361,0.06048465897987102,0.5652582159624413,0.0,0.0,0.04650171571621631,0
0.6002017484868865,0.11904761904761904,0.25262251116967266,0.004345679520278123,0.04037558685446009,0.037037037037037035,0.0,0.022440637906329917,0
0.3960995292535306,0.5714285714285714,0.33177271260493957,0.07392540859673123,0.5061032863849765,0.14814814814814814,0.0,0.05288526683148379,0
0.773705447209146,0.23809523809523808,0.3986622569163041,0.058422389763739035,0.808450704225352,0.14814814814814814,0.0,0.04051099847231007,0
0.6516476126429052,0.2619047619047619,0.20795391640720737,0.017760715057136684,0.4873239436619718,0.18518518518518517,0.0,0.015860669685979996,0
0.5736381977135171,0.35714285714285715,0.2320075215890055,0.050649023379241535,0.8328638497652583,0.18518518518518517,0.0,0.03275252827244351,0
0.5884330867518494,0.30952380952380953,0.19248849821517736,0.0065185192804171855,0.17934272300469484,0.2222222222222222,0.0,0.029315231627177564,0
0.7071284465366511,0.16666666666666666,0.39866464320574957,0.1901324789401685,0.596244131455399,0.07407407407407407,0.0,0.0548494366110628,0
0.5221923335574983,0.14285714285714285,0.07393858696202951,0.003170546064202915,0.33051643192488267,0.037037037037037035,0.0,0.021753178466479853,0
0.6852723604572966,0.40476190476190477,0.17702546631259286,0.05930952552379581,0.5230046948356808,0.18518518518518517,0.0,0.02194959543556497,0
0.28581035642232683,0.11904761904761904,0.2096672584841591,0.010673914608683131,0.4281690140845071,0.07407407407407407,0.0,0.02293168013150258,0
0.7982515131136516,0.5238095238095238,0.463953000127773,0.5231786717134834,0.5690140845070423,0.07407407407407407,0.0,0.04846588510336656,0
0.5423671822461331,0.42857142857142855,0.01850314033910202,0.0011982761280766897,0.4375586854460094,0.0,0.0,0.007218323331876564,0
0.6008742434431742,0.2619047619047619,0.3900167994380079,0.709515752445409,0.7962441314553991,0.0,0.0,0.13390726277259676,0
0.2676529926025555,0.16666666666666666,0.21476671825260465,0.03500714851424046,0.6657276995305165,0.1111111111111111,0.0,0.025485100676095093,0
0.382985877605918,0.11904761904761904,0.21997594641921542,0.030401756785945713,0.5089201877934273,0.07407407407407407,0.0,0.029315231627177564,0
0.2333557498318763,0.16666666666666666,0.1718711223450647,0.005975952192382461,0.12112676056338029,0.037037037037037035,0.4,0.01409291695048212,0
0.1906523201075992,0.5714285714285714,0.15726714777040154,0.011687049360747971,0.17746478873239435,0.14814814814814814,0.0,0.01782483929798371,0
0.4660390047074647,0.38095238095238093,0.2457524388357473,0.563781204036082,0.8619718309859155,0.037037037037037035,0.0,0.11622973661297502,0
0.6980497646267654,0.3333333333333333,0.22341217573090086,0.03737798669039219,0.6469483568075118,0.14814814814814814,0.0,0.01311083216217845,0
0.687962340282448,0.23809523809523808,0.29041864730876704,0.1044094504386822,0.6103286384976526,0.14814814814814814,0.0,0.10248054921111269,0
0.31909885675857436,0.30952380952380953,0.2577744688477553,0.13886374623288728,0.4544600938967136,0.18518518518518517,0.0,0.09658804118961932,0
0.42568930733019505,0.4523809523809524,0.24225655274608823,0.6227795891918579,0.5258215962441315,0.0,0.0,0.1088641007046916,0
0.5682582380632145,0.2619047619047619,0.24403193789045904,0.1168139226314761,0.7727699530516432,0.18518518518518517,0.2,0.06712549643689542,0
0.753866845998655,0.3333333333333333,0.5395500449848528,0.005165958672330622,0.1868544600938967,0.18518518518518517,0.0,0.036435346510727294,0
0.6852723604572966,0.2619047619047619,0.1254844129267567,0.011689620768748136,0.5267605633802817,0.14814814814814814,0.0,0.012863346801599104,0
0.4926025554808339,0.2857142857142857,0.13235687155012757,0.01794328502514837,0.6009389671361502,0.18518518518518517,0.0,0.029069710413572026,0
0.6543375924680566,0.19047619047619047,0.10486703705664402,0.030993180625983562,0.2676056338028169,0.0,0.0,0.03275252827244351,0
0.31977135171486215,0.35714285714285715,0.07737720256316045,0.0,0.6676056338028169,0.14814814814814814,0.0,0.005254153719945702,0
0.7067921990585071,0.11904761904761904,0.11860956801394029,0.03640342305832982,0.5652582159624413,0.037037037037037035,0.0,0.03275252827244351,0
0.9515803631472765,0.23809523809523808,0.4313040490878703,0.11025168941505611,0.7427230046948357,0.18518518518518517,0.0,0.042573376406401305,0
0.7020847343644923,0.3333333333333333,0.3402463586176515,0.022841817265461875,0.7380281690140844,0.14814814814814814,0.0,0.010995421518264721,0
0.008742434431741762,0.3333333333333333,0.009506901095663064,0.0030059759521923824,0.45727699530516436,0.0,0.0,0.03275252827244351,0
0.28244788164088774,0.35714285714285715,0.28532396011921246,0.007809366096499799,0.6197183098591549,0.25925925925925924,0.2,0.01556604418059408,0
0.3816408876933423,0.16666666666666666,0.13063875689428486,0.012898182528825484,0.260093896713615,0.18518518518518517,0.0,0.010164577759130287,0
0.5685944855413585,0.14285714285714285,0.20451768709552193,0.03375744422616048,0.24037558685446012,0.37037037037037035,0.0,0.015075001725217476,0
0.44014794889038333,0.3333333333333333,0.1873365405370947,0.025806650689651624,0.7784037558685446,0.2962962962962963,0.0,0.018021256144914916,0
0.7454606590450572,0.40476190476190477,0.25262489745911815,0.04447250136284624,0.6995305164319249,0.2962962962962963,0.0,0.01900334106893414,0
0.8574310692669805,0.19047619047619047,0.18561842588125196,0.0340531561461794,0.9211267605633803,0.0,0.0,0.026227556920093077,0
0.5174848688634835,0.5,0.6202990475200153,0.3639365170792919,0.9126760563380282,0.0,0.0,0.05435839420460442,0
0.460995292535306,0.16666666666666666,0.1409450585398957,0.025598366641638295,0.5530516431924882,0.07407407407407407,0.0,0.017039171423014036,0
0.6271015467383995,0.42857142857142855,0.17358923700090742,0.022448391841436696,0.7427230046948357,0.2222222222222222,0.0,0.018021256144914916,0
0.005716207128446537,0.42857142857142855,0.2322318309642268,0.0011417051520730692,0.7774647887323943,0.37037037037037035,0.0,0.08578510793915542,0
0.7505043712172159,0.2619047619047619,0.355709390520236,0.01219875955278072,0.30140845070422534,0.3333333333333333,0.0,0.020476468250322583,0
0.35036987222595833,0.3333333333333333,0.3556497337422624,0.019043847649218806,0.552112676056338,0.5185185185185185,0.2,0.029315231627177564,0
0.3507061197041022,0.47619047619047616,0.40553471553967496,0.03482714995422894,0.4591549295774648,0.14814814814814814,0.2,0.042573376406401305,0
0.636852723604573,0.16666666666666666,0.2268484050425863,0.0438656490748074,0.7737089201877935,0.037037037037037035,0.0,0.01900334106893414,0
0.6694687289845327,0.40476190476190477,0.09283784817629946,0.010308774672659761,0.2563380281690141,0.25925925925925924,0.0,0.015075001725217476,0
0.5453934095494284,0.4523809523809524,0.35914561983192145,0.011368194768727564,0.1511737089201878,0.18518518518518517,0.2,0.025877934667992986,0
0.5786819098856759,0.30952380952380953,0.1495380181085548,0.09919977783034879,0.8159624413145541,0.14814814814814814,0.0,0.06417924219607113,0
0.476462676529926,0.3333333333333333,0.18389553864651825,0.023291813665490674,0.41596244131455395,0.14814814814814814,0.0,0.021458553013592,0
0.7952252858103565,0.16666666666666666,0.1426631731957384,0.21007117657344457,0.8723004694835681,0.0,0.0,0.020476468250322583,0
0.25554808338937457,0.30952380952380953,0.3299400569720407,0.08267848142929142,0.5943661971830986,0.18518518518518517,0.0,0.027842104238361812,0
0.9314055144586416,0.2619047619047619,0.10137115096698499,0.07135657200456683,0.6244131455399061,0.18518518518518517,0.0,0.02273526321234461,0
0.14088769334229995,0.23809523809523808,0.6735582153898827,0.006089094144389702,0.20187793427230047,0.14814814814814814,0.2,0.030299280605849636,0
0.12945527908540688,0.3333333333333333,0.03614006453348961,0.016156156465033995,0.536150234741784,0.0,0.0,0.017039171423014036,0
0.7067921990585071,0.35714285714285715,0.5034648646332647,0.29610277403495056,0.5023474178403756,0.14814814814814814,0.0,0.061232987523046414,0
0.7908540685944856,0.30952380952380953,0.2354389783217999,0.01399874515289592,0.3502347417840375,0.37037037037037035,0.0,0.023911800837971283,0
0.3786146603900471,0.16666666666666666,0.04644875246854595,0.023047529905475043,0.9352112676056338,0.07407407407407407,0.0,0.01716487825985862,0
0.46435776731674516,0.21428571428571427,0.22513506296563462,0.0334797321621427,0.30985915492957744,0.14814814814814814,0.0,0.025386892142987737,0
0.480497646267653,0.16666666666666666,0.04644875246854595,0.010815342048692183,0.7051643192488263,0.037037037037037035,0.0,0.015075001725217476,0
0.7350369872225958,0.14285714285714285,0.1495356318191093,0.12150674223177643,0.8375586854460094,0.1111111111111111,0.0,0.027842104238361812,0
0.3251513113651648,0.14285714285714285,0.22856890598787455,0.016899293377081556,0.752112676056338,0.037037037037037035,0.0,0.024895849971499996,0
0.5608607935440484,0.19047619047619047,0.18217981028012104,0.03029890046593913,0.8854460093896713,0.0,0.0,0.02293168013150258,0
0.7592468056489576,0.16666666666666666,0.26980127143865434,0.07618824763687605,0.711737089201878,0.1111111111111111,0.0,0.01753021389593386,0
0.7505043712172159,0.47619047619047616,0.18217742399067552,0.011784762864754226,0.6938967136150235,0.18518518518518517,0.0,0.02670681427692225,0
0.23604572965702758,0.5476190476190477,0.2663674284164144,0.03157431883402076,0.3417840375586854,0.18518518518518517,0.0,0.053374345336846006,0
0.8406186953597848,0.21428571428571427,0.10486703705664402,0.022546105345442952,0.6751173708920188,0.1111111111111111,0.0,0.011343079530630188,0
0.8833221250840619,0.38095238095238093,0.28011234566315624,0.23437869639900025,0.895774647887324,0.07407407407407407,0.0,0.07203592035361459,0
0.13080026899798253,0.19047619047619047,6.20430330567984e-05,0.00849078921654341,0.6197183098591549,0.14814814814814814,0.0,0.02096751072845705,0
